docname,topic,proportion
newsgroups:18562,000,1.0
newsgroups:18597,001,1.0
newsgroups:18632,007,1.0
newsgroups:18667,001,0.280404
newsgroups:18667,002,0.226461
newsgroups:18667,005,0.189874
newsgroups:18667,007,0.157628
newsgroups:18667,015,0.145632
newsgroups:18702,001,1.0
newsgroups:18737,000,0.679465
newsgroups:18737,005,0.274528
newsgroups:18737,002,0.046006
newsgroups:18772,000,0.567293
newsgroups:18772,002,0.222695
newsgroups:18772,005,0.129
newsgroups:18772,001,0.081012
newsgroups:18807,012,1.0
newsgroups:18842,000,0.508935
newsgroups:18842,005,0.401052
newsgroups:18842,012,0.049566
newsgroups:18842,008,0.040447
newsgroups:18877,000,1.0
newsgroups:18912,002,1.0
newsgroups:18947,000,0.439666
newsgroups:18947,006,0.242973
newsgroups:18947,005,0.194359
newsgroups:18947,008,0.123001
newsgroups:18982,000,1.0
newsgroups:19017,002,1.0
newsgroups:19052,005,0.414361
newsgroups:19052,000,0.279451
newsgroups:19052,002,0.121851
newsgroups:19052,001,0.096587
newsgroups:19052,008,0.08775
newsgroups:19087,001,0.523556
newsgroups:19087,006,0.141916
newsgroups:19087,002,0.092578
newsgroups:19087,003,0.076617
newsgroups:19087,016,0.071099
newsgroups:19087,000,0.046374
newsgroups:19087,004,0.026294
newsgroups:19087,012,0.021566
newsgroups:19122,000,0.76527
newsgroups:19122,003,0.127854
newsgroups:19122,005,0.106876
newsgroups:19157,005,1.0
newsgroups:19192,000,1.0
newsgroups:19227,005,1.0
newsgroups:19262,000,1.0
newsgroups:19297,000,0.432078
newsgroups:19297,004,0.284798
newsgroups:19297,005,0.283125
newsgroups:19332,000,0.700516
newsgroups:19332,016,0.16821
newsgroups:19332,012,0.131274
newsgroups:19367,016,1.0
newsgroups:19402,005,0.661808
newsgroups:19402,012,0.338192
newsgroups:19437,000,0.601811
newsgroups:19437,005,0.167082
newsgroups:19437,017,0.132369
newsgroups:19437,002,0.098738
newsgroups:19472,000,1.0
newsgroups:19507,003,1.0
newsgroups:19542,005,1.0
newsgroups:19577,012,1.0
newsgroups:19612,005,1.0
newsgroups:19647,000,0.584093
newsgroups:19647,001,0.247881
newsgroups:19647,005,0.097226
newsgroups:19647,016,0.0708
newsgroups:19682,008,1.0
newsgroups:19717,005,1.0
newsgroups:19752,000,0.523147
newsgroups:19752,005,0.25744
newsgroups:19752,002,0.119564
newsgroups:19752,001,0.06172
newsgroups:19752,014,0.03813
newsgroups:19787,005,1.0
newsgroups:19822,000,1.0
newsgroups:19857,004,1.0
newsgroups:19892,005,1.0
newsgroups:19927,016,1.0
newsgroups:19962,002,1.0
newsgroups:27,006,1.0
newsgroups:62,005,0.427042
newsgroups:62,000,0.362948
newsgroups:62,014,0.21001
newsgroups:97,005,1.0
newsgroups:132,005,1.0
newsgroups:167,005,1.0
newsgroups:202,000,0.630174
newsgroups:202,012,0.148809
newsgroups:202,016,0.063699
newsgroups:202,001,0.06131
newsgroups:202,011,0.051077
newsgroups:202,004,0.040887
newsgroups:202,003,0.004044
newsgroups:237,005,1.0
newsgroups:272,000,1.0
newsgroups:307,005,0.635668
newsgroups:307,000,0.364332
newsgroups:342,000,1.0
newsgroups:377,001,0.330821
newsgroups:377,016,0.33013
newsgroups:377,004,0.134827
newsgroups:377,002,0.131472
newsgroups:377,000,0.033419
newsgroups:377,005,0.027242
newsgroups:377,003,0.012087
newsgroups:412,005,0.397778
newsgroups:412,000,0.293552
newsgroups:412,016,0.106611
newsgroups:412,006,0.090904
newsgroups:412,001,0.069869
newsgroups:412,008,0.021094
newsgroups:412,003,0.010755
newsgroups:412,002,0.009437
newsgroups:447,005,1.0
newsgroups:482,016,1.0
newsgroups:517,005,0.377906
newsgroups:517,000,0.23861
newsgroups:517,001,0.13282
newsgroups:517,012,0.109178
newsgroups:517,016,0.076104
newsgroups:517,002,0.027361
newsgroups:517,004,0.025023
newsgroups:517,003,0.012997
newsgroups:552,000,1.0
newsgroups:587,000,1.0
newsgroups:622,000,1.0
newsgroups:657,000,0.432078
newsgroups:657,004,0.284798
newsgroups:657,005,0.283125
newsgroups:692,005,1.0
newsgroups:727,016,1.0
newsgroups:762,000,0.390385
newsgroups:762,005,0.233449
newsgroups:762,009,0.209951
newsgroups:762,012,0.0966
newsgroups:762,001,0.069615
newsgroups:797,005,1.0
newsgroups:832,006,0.606659
newsgroups:832,012,0.393341
newsgroups:867,005,0.7238
newsgroups:867,006,0.2762
newsgroups:902,000,1.0
newsgroups:937,005,0.499135
newsgroups:937,001,0.282307
newsgroups:937,012,0.166268
newsgroups:937,000,0.05229
newsgroups:972,005,1.0
newsgroups:1007,001,1.0
newsgroups:1042,000,1.0
newsgroups:1077,003,1.0
newsgroups:1112,004,1.0
newsgroups:1147,009,1.0
newsgroups:1182,001,1.0
newsgroups:1217,001,1.0
newsgroups:1252,001,0.338158
newsgroups:1252,009,0.203924
newsgroups:1252,016,0.18839
newsgroups:1252,017,0.172394
newsgroups:1252,003,0.059719
newsgroups:1252,013,0.037417
newsgroups:1287,003,1.0
newsgroups:1322,002,1.0
newsgroups:1357,003,0.414782
newsgroups:1357,010,0.273694
newsgroups:1357,007,0.172601
newsgroups:1357,016,0.138923
newsgroups:1392,011,1.0
newsgroups:1427,009,0.434032
newsgroups:1427,011,0.240898
newsgroups:1427,004,0.167143
newsgroups:1427,012,0.157927
newsgroups:1462,001,1.0
newsgroups:1497,003,1.0
newsgroups:1532,001,1.0
newsgroups:1567,009,1.0
newsgroups:1602,010,1.0
newsgroups:1637,002,1.0
newsgroups:1672,001,1.0
newsgroups:1707,007,1.0
newsgroups:1742,009,1.0
newsgroups:1777,001,0.552644
newsgroups:1777,009,0.447356
newsgroups:1812,013,1.0
newsgroups:1847,003,1.0
newsgroups:1882,009,1.0
newsgroups:1917,001,1.0
newsgroups:1952,008,1.0
newsgroups:1987,009,1.0
newsgroups:2022,007,0.428649
newsgroups:2022,013,0.212229
newsgroups:2022,004,0.176584
newsgroups:2022,001,0.082957
newsgroups:2022,003,0.05924
newsgroups:2022,006,0.040342
newsgroups:2057,013,1.0
newsgroups:2092,011,1.0
newsgroups:2127,013,1.0
newsgroups:2162,013,1.0
newsgroups:2197,002,1.0
newsgroups:2232,013,0.59266
newsgroups:2232,001,0.12988
newsgroups:2232,003,0.114946
newsgroups:2232,002,0.089099
newsgroups:2232,004,0.073416
newsgroups:2267,010,1.0
newsgroups:2302,009,0.474435
newsgroups:2302,018,0.29103
newsgroups:2302,011,0.234535
newsgroups:2337,000,1.0
newsgroups:2372,010,1.0
newsgroups:2407,013,1.0
newsgroups:2442,003,0.423524
newsgroups:2442,002,0.235082
newsgroups:2442,004,0.089247
newsgroups:2442,001,0.073296
newsgroups:2442,007,0.040704
newsgroups:2442,013,0.031105
newsgroups:2442,009,0.020868
newsgroups:2442,006,0.01939
newsgroups:2442,017,0.017357
newsgroups:2442,011,0.017344
newsgroups:2477,009,1.0
newsgroups:2512,009,1.0
newsgroups:2547,009,1.0
newsgroups:2582,009,1.0
newsgroups:2617,013,1.0
newsgroups:2652,003,1.0
newsgroups:2687,001,0.377214
newsgroups:2687,016,0.235633
newsgroups:2687,013,0.194251
newsgroups:2687,000,0.142902
newsgroups:2687,005,0.049999
newsgroups:2722,011,1.0
newsgroups:2757,009,1.0
newsgroups:2792,010,0.519014
newsgroups:2792,005,0.123996
newsgroups:2792,004,0.122918
newsgroups:2792,002,0.120335
newsgroups:2792,013,0.087177
newsgroups:2792,000,0.026561
newsgroups:2827,000,1.0
newsgroups:2862,011,0.519094
newsgroups:2862,003,0.194584
newsgroups:2862,013,0.192698
newsgroups:2862,002,0.093623
newsgroups:2897,013,1.0
newsgroups:2932,000,0.39922
newsgroups:2932,013,0.253025
newsgroups:2932,001,0.211865
newsgroups:2932,005,0.13589
newsgroups:2967,013,1.0
newsgroups:3002,019,0.215938
newsgroups:3002,018,0.185144
newsgroups:3002,014,0.119693
newsgroups:3002,002,0.115751
newsgroups:3002,003,0.112059
newsgroups:3002,010,0.106288
newsgroups:3002,012,0.06177
newsgroups:3002,000,0.045948
newsgroups:3002,004,0.037408
newsgroups:3037,010,1.0
newsgroups:3072,001,1.0
newsgroups:3107,018,1.0
newsgroups:3142,010,1.0
newsgroups:3177,010,1.0
newsgroups:3212,010,1.0
newsgroups:3247,001,0.400632
newsgroups:3247,010,0.267551
newsgroups:3247,009,0.25185
newsgroups:3247,000,0.079967
newsgroups:3282,003,1.0
newsgroups:3317,011,1.0
newsgroups:3352,010,1.0
newsgroups:3387,001,1.0
newsgroups:3422,010,0.450847
newsgroups:3422,007,0.30972
newsgroups:3422,014,0.114018
newsgroups:3422,004,0.070301
newsgroups:3422,003,0.055113
newsgroups:3457,004,1.0
newsgroups:3492,007,1.0
newsgroups:3527,018,1.0
newsgroups:3562,019,1.0
newsgroups:3597,003,1.0
newsgroups:3632,018,1.0
newsgroups:3667,018,1.0
newsgroups:3702,010,1.0
newsgroups:3737,003,1.0
newsgroups:3772,010,1.0
newsgroups:3807,001,0.40167
newsgroups:3807,010,0.290724
newsgroups:3807,004,0.154542
newsgroups:3807,002,0.093405
newsgroups:3807,003,0.05966
newsgroups:3842,010,1.0
newsgroups:3877,010,1.0
newsgroups:3912,001,1.0
newsgroups:3947,007,1.0
newsgroups:3982,004,1.0
newsgroups:4017,003,1.0
newsgroups:4052,012,1.0
newsgroups:4087,010,1.0
newsgroups:4122,003,0.273672
newsgroups:4122,001,0.206799
newsgroups:4122,018,0.19926
newsgroups:4122,011,0.189989
newsgroups:4122,004,0.130282
newsgroups:4157,010,1.0
newsgroups:4192,010,0.633322
newsgroups:4192,001,0.161222
newsgroups:4192,004,0.104369
newsgroups:4192,003,0.101087
newsgroups:4227,000,0.49474
newsgroups:4227,001,0.311486
newsgroups:4227,002,0.193773
newsgroups:4262,003,1.0
newsgroups:4297,001,1.0
newsgroups:4332,001,1.0
newsgroups:4367,007,1.0
newsgroups:4402,004,1.0
newsgroups:4437,007,1.0
newsgroups:4472,019,1.0
newsgroups:4507,003,1.0
newsgroups:4542,011,1.0
newsgroups:4577,005,1.0
newsgroups:4612,011,1.0
newsgroups:4647,018,1.0
newsgroups:4682,003,1.0
newsgroups:4717,010,1.0
newsgroups:4752,007,0.455491
newsgroups:4752,004,0.19933
newsgroups:4752,018,0.12649
newsgroups:4752,003,0.121759
newsgroups:4752,010,0.09693
newsgroups:4787,003,1.0
newsgroups:4822,007,0.510731
newsgroups:4822,010,0.276076
newsgroups:4822,003,0.213193
newsgroups:4857,003,1.0
newsgroups:4892,018,1.0
newsgroups:4927,003,0.609185
newsgroups:4927,019,0.239517
newsgroups:4927,000,0.151298
newsgroups:4962,004,1.0
newsgroups:4997,004,1.0
newsgroups:5032,013,1.0
newsgroups:5067,009,1.0
newsgroups:5102,003,1.0
newsgroups:5137,017,1.0
newsgroups:5172,007,1.0
newsgroups:5207,013,0.690753
newsgroups:5207,003,0.182445
newsgroups:5207,011,0.126802
newsgroups:5242,004,0.394853
newsgroups:5242,003,0.262374
newsgroups:5242,001,0.18859
newsgroups:5242,009,0.154183
newsgroups:5277,016,1.0
newsgroups:5312,001,0.329777
newsgroups:5312,004,0.248494
newsgroups:5312,007,0.205311
newsgroups:5312,003,0.148454
newsgroups:5312,000,0.067963
newsgroups:5347,003,1.0
newsgroups:5382,001,1.0
newsgroups:5417,001,0.434179
newsgroups:5417,013,0.305704
newsgroups:5417,006,0.179955
newsgroups:5417,002,0.080162
newsgroups:5452,003,0.40564
newsgroups:5452,004,0.340947
newsgroups:5452,013,0.253413
newsgroups:5487,013,1.0
newsgroups:5522,013,0.550227
newsgroups:5522,004,0.236053
newsgroups:5522,003,0.113244
newsgroups:5522,009,0.100475
newsgroups:5557,004,1.0
newsgroups:5592,004,1.0
newsgroups:5627,003,0.423196
newsgroups:5627,001,0.23981
newsgroups:5627,009,0.185218
newsgroups:5627,013,0.151776
newsgroups:5662,004,1.0
newsgroups:5697,003,1.0
newsgroups:5732,016,1.0
newsgroups:5767,008,1.0
newsgroups:5802,011,1.0
newsgroups:5837,013,1.0
newsgroups:5872,003,0.705722
newsgroups:5872,004,0.247728
newsgroups:5872,000,0.046551
newsgroups:5907,009,1.0
newsgroups:5942,001,1.0
newsgroups:5977,017,1.0
newsgroups:6012,015,1.0
newsgroups:6047,007,1.0
newsgroups:6082,001,1.0
newsgroups:6117,001,0.358447
newsgroups:6117,010,0.256839
newsgroups:6117,007,0.13772
newsgroups:6117,002,0.123946
newsgroups:6117,003,0.123047
newsgroups:6152,018,1.0
newsgroups:6187,003,0.270972
newsgroups:6187,007,0.250116
newsgroups:6187,000,0.149895
newsgroups:6187,008,0.118891
newsgroups:6187,002,0.111846
newsgroups:6187,019,0.09828
newsgroups:6222,001,1.0
newsgroups:6257,007,1.0
newsgroups:6292,004,1.0
newsgroups:6327,004,0.340419
newsgroups:6327,000,0.172849
newsgroups:6327,001,0.131752
newsgroups:6327,002,0.125759
newsgroups:6327,007,0.095811
newsgroups:6327,003,0.075726
newsgroups:6327,015,0.057683
newsgroups:6362,004,0.380907
newsgroups:6362,007,0.315816
newsgroups:6362,002,0.118673
newsgroups:6362,001,0.117472
newsgroups:6362,000,0.053245
newsgroups:6362,003,0.013887
newsgroups:6397,015,1.0
newsgroups:6432,016,1.0
newsgroups:6467,001,0.306538
newsgroups:6467,006,0.227906
newsgroups:6467,003,0.145829
newsgroups:6467,002,0.133965
newsgroups:6467,007,0.133693
newsgroups:6467,014,0.030635
newsgroups:6467,004,0.021433
newsgroups:6502,018,1.0
newsgroups:6537,007,1.0
newsgroups:6572,004,1.0
newsgroups:6607,005,1.0
newsgroups:6642,003,1.0
newsgroups:6677,007,1.0
newsgroups:6712,007,1.0
newsgroups:6747,007,0.427696
newsgroups:6747,002,0.35009
newsgroups:6747,001,0.14317
newsgroups:6747,005,0.079044
newsgroups:6782,000,0.49474
newsgroups:6782,001,0.311486
newsgroups:6782,002,0.193773
newsgroups:6817,007,0.643831
newsgroups:6817,002,0.356169
newsgroups:6852,007,1.0
newsgroups:6887,006,1.0
newsgroups:6922,007,0.288691
newsgroups:6922,010,0.173701
newsgroups:6922,018,0.169325
newsgroups:6922,002,0.15877
newsgroups:6922,004,0.114223
newsgroups:6922,001,0.09529
newsgroups:6957,007,0.441118
newsgroups:6957,003,0.329577
newsgroups:6957,002,0.229305
newsgroups:6992,002,1.0
newsgroups:7027,001,1.0
newsgroups:7062,002,1.0
newsgroups:7097,002,1.0
newsgroups:7132,014,1.0
newsgroups:7167,000,1.0
newsgroups:7202,002,1.0
newsgroups:7237,002,0.347083
newsgroups:7237,014,0.270083
newsgroups:7237,008,0.199578
newsgroups:7237,003,0.183256
newsgroups:7272,003,1.0
newsgroups:7307,002,1.0
newsgroups:7342,002,0.853841
newsgroups:7342,001,0.101202
newsgroups:7342,005,0.044957
newsgroups:7377,014,0.54347
newsgroups:7377,011,0.456532
newsgroups:7412,014,1.0
newsgroups:7447,000,1.0
newsgroups:7482,002,1.0
newsgroups:7517,012,1.0
newsgroups:7552,007,1.0
newsgroups:7587,002,1.0
newsgroups:7622,007,1.0
newsgroups:7657,014,1.0
newsgroups:7692,001,1.0
newsgroups:7727,014,1.0
newsgroups:7762,001,1.0
newsgroups:7797,002,0.283945
newsgroups:7797,014,0.250361
newsgroups:7797,001,0.193622
newsgroups:7797,007,0.181541
newsgroups:7797,006,0.090531
newsgroups:7832,014,0.519112
newsgroups:7832,001,0.191802
newsgroups:7832,007,0.144821
newsgroups:7832,000,0.144265
newsgroups:7867,003,0.30401
newsgroups:7867,007,0.285543
newsgroups:7867,014,0.180624
newsgroups:7867,002,0.174182
newsgroups:7867,000,0.05564
newsgroups:7902,002,1.0
newsgroups:7937,014,1.0
newsgroups:7972,012,1.0
newsgroups:8007,002,1.0
newsgroups:8042,003,1.0
newsgroups:8077,000,1.0
newsgroups:8112,002,1.0
newsgroups:8147,014,0.605536
newsgroups:8147,003,0.394464
newsgroups:8182,003,1.0
newsgroups:8217,014,1.0
newsgroups:8252,001,1.0
newsgroups:8287,001,0.50209
newsgroups:8287,012,0.2947
newsgroups:8287,003,0.203212
newsgroups:8322,002,1.0
newsgroups:8357,007,1.0
newsgroups:8392,001,1.0
newsgroups:8427,004,0.239678
newsgroups:8427,002,0.233064
newsgroups:8427,014,0.190382
newsgroups:8427,012,0.169701
newsgroups:8427,019,0.167176
newsgroups:8462,003,1.0
newsgroups:8497,007,1.0
newsgroups:8532,002,1.0
newsgroups:8567,014,0.443905
newsgroups:8567,001,0.28846
newsgroups:8567,000,0.125826
newsgroups:8567,003,0.092981
newsgroups:8567,002,0.048829
newsgroups:8602,016,1.0
newsgroups:8637,014,1.0
newsgroups:8672,004,1.0
newsgroups:8707,014,1.0
newsgroups:8742,014,1.0
newsgroups:8777,000,1.0
newsgroups:8812,003,1.0
newsgroups:8847,014,1.0
newsgroups:8882,001,1.0
newsgroups:8917,014,1.0
newsgroups:8952,006,1.0
newsgroups:8987,002,1.0
newsgroups:9022,002,0.353134
newsgroups:9022,015,0.261888
newsgroups:9022,003,0.147033
newsgroups:9022,005,0.08013
newsgroups:9022,004,0.059128
newsgroups:9022,000,0.05466
newsgroups:9022,016,0.044027
newsgroups:9057,002,0.746984
newsgroups:9057,015,0.227263
newsgroups:9057,000,0.025753
newsgroups:9092,002,1.0
newsgroups:9127,005,1.0
newsgroups:9162,002,0.948785
newsgroups:9162,000,0.051215
newsgroups:9197,004,1.0
newsgroups:9232,003,1.0
newsgroups:9267,012,1.0
newsgroups:9302,015,0.570327
newsgroups:9302,002,0.429673
newsgroups:9337,002,1.0
newsgroups:9372,015,1.0
newsgroups:9407,002,1.0
newsgroups:9442,002,0.590071
newsgroups:9442,015,0.215418
newsgroups:9442,003,0.095661
newsgroups:9442,012,0.03574
newsgroups:9442,016,0.031892
newsgroups:9442,001,0.025371
newsgroups:9442,004,0.005847
newsgroups:9477,002,1.0
newsgroups:9512,002,1.0
newsgroups:9547,015,1.0
newsgroups:9582,002,1.0
newsgroups:9617,015,1.0
newsgroups:9652,002,0.544494
newsgroups:9652,015,0.38119
newsgroups:9652,001,0.016447
newsgroups:9652,010,0.015896
newsgroups:9652,000,0.015447
newsgroups:9652,012,0.014722
newsgroups:9652,004,0.011804
newsgroups:9687,015,0.637665
newsgroups:9687,002,0.232256
newsgroups:9687,004,0.130079
newsgroups:9722,002,1.0
newsgroups:9757,019,1.0
newsgroups:9792,002,1.0
newsgroups:9827,002,1.0
newsgroups:9862,004,1.0
newsgroups:9897,004,1.0
newsgroups:9932,002,1.0
newsgroups:9967,002,0.75694
newsgroups:9967,012,0.24306
newsgroups:10002,002,0.514347
newsgroups:10002,015,0.485653
newsgroups:10037,015,1.0
newsgroups:10072,007,1.0
newsgroups:10107,002,1.0
newsgroups:10142,015,1.0
newsgroups:10177,003,1.0
newsgroups:10212,002,0.730284
newsgroups:10212,000,0.107516
newsgroups:10212,003,0.090003
newsgroups:10212,006,0.061618
newsgroups:10212,001,0.010579
newsgroups:10247,000,1.0
newsgroups:10282,000,0.49474
newsgroups:10282,001,0.311486
newsgroups:10282,002,0.193773
newsgroups:10317,015,1.0
newsgroups:10352,015,1.0
newsgroups:10387,002,1.0
newsgroups:10422,015,1.0
newsgroups:10457,015,1.0
newsgroups:10492,002,0.562824
newsgroups:10492,014,0.265343
newsgroups:10492,012,0.171833
newsgroups:10527,015,0.73762
newsgroups:10527,002,0.26238
newsgroups:10562,015,1.0
newsgroups:10597,015,0.692835
newsgroups:10597,000,0.199751
newsgroups:10597,002,0.107414
newsgroups:10632,002,1.0
newsgroups:10667,002,0.525569
newsgroups:10667,015,0.18073
newsgroups:10667,003,0.146883
newsgroups:10667,000,0.057226
newsgroups:10667,004,0.05417
newsgroups:10667,005,0.029107
newsgroups:10667,001,0.006315
newsgroups:10702,002,1.0
newsgroups:10737,002,1.0
newsgroups:10772,015,1.0
newsgroups:10807,002,1.0
newsgroups:10842,000,0.432199
newsgroups:10842,001,0.173844
newsgroups:10842,008,0.172252
newsgroups:10842,006,0.135237
newsgroups:10842,002,0.086468
newsgroups:10877,015,1.0
newsgroups:10912,002,1.0
newsgroups:10947,002,1.0
newsgroups:10982,002,0.756103
newsgroups:10982,015,0.243896
newsgroups:11017,017,0.362824
newsgroups:11017,000,0.316833
newsgroups:11017,003,0.151106
newsgroups:11017,019,0.119361
newsgroups:11017,002,0.049875
newsgroups:11052,017,0.564534
newsgroups:11052,000,0.211435
newsgroups:11052,001,0.092647
newsgroups:11052,002,0.058184
newsgroups:11052,003,0.03926
newsgroups:11052,004,0.033939
newsgroups:11087,017,0.540067
newsgroups:11087,003,0.247556
newsgroups:11087,001,0.09881
newsgroups:11087,004,0.083026
newsgroups:11087,016,0.030541
newsgroups:11122,017,1.0
newsgroups:11157,017,0.383793
newsgroups:11157,000,0.230601
newsgroups:11157,001,0.214985
newsgroups:11157,003,0.117687
newsgroups:11157,002,0.052934
newsgroups:11192,017,1.0
newsgroups:11227,000,1.0
newsgroups:11262,003,1.0
newsgroups:11297,003,1.0
newsgroups:11332,017,0.469044
newsgroups:11332,000,0.204639
newsgroups:11332,002,0.155336
newsgroups:11332,003,0.113413
newsgroups:11332,007,0.057568
newsgroups:11367,008,1.0
newsgroups:11402,017,0.463336
newsgroups:11402,000,0.215055
newsgroups:11402,007,0.154294
newsgroups:11402,002,0.116135
newsgroups:11402,003,0.05118
newsgroups:11437,000,1.0
newsgroups:11472,008,1.0
newsgroups:11507,000,0.49474
newsgroups:11507,001,0.311486
newsgroups:11507,002,0.193773
newsgroups:11542,002,1.0
newsgroups:11583,003,1.0
newsgroups:11618,017,1.0
newsgroups:11653,001,1.0
newsgroups:11688,019,1.0
newsgroups:11723,000,0.439352
newsgroups:11723,002,0.284052
newsgroups:11723,007,0.179186
newsgroups:11723,004,0.09741
newsgroups:11758,017,0.400304
newsgroups:11758,002,0.253665
newsgroups:11758,003,0.197094
newsgroups:11758,001,0.109056
newsgroups:11758,000,0.039882
newsgroups:11793,016,1.0
newsgroups:11828,003,1.0
newsgroups:11863,016,1.0
newsgroups:11898,017,0.4915
newsgroups:11898,000,0.354308
newsgroups:11898,012,0.078139
newsgroups:11898,007,0.058418
newsgroups:11898,003,0.017634
newsgroups:11933,002,1.0
newsgroups:11968,001,0.392148
newsgroups:11968,011,0.194128
newsgroups:11968,003,0.188802
newsgroups:11968,018,0.113513
newsgroups:11968,007,0.111409
newsgroups:12003,000,1.0
newsgroups:12038,001,1.0
newsgroups:12073,002,0.450951
newsgroups:12073,010,0.364511
newsgroups:12073,003,0.098845
newsgroups:12073,005,0.085697
